cycle,pc_if,pc_id,instr,is_decoding,id_ready,ex_ready,load_stall,jr_stall,misaligned_stall,branch_dec,pc_set,data_req,data_gnt,data_rvalid,if_busy,perf_imiss,instr_valid_id,mnemonic,category
1319,0x00000394,0x0000036a,0x01e28633,0,1,1,0,0,0,1,0,0,0,0,1,1,0,add,ifetch_miss
1320,0x00000394,0x0000036a,0x01e28633,0,1,1,0,0,0,1,0,0,0,0,1,1,0,add,ifetch_miss
1321,0x00000394,0x0000036a,0x01e28633,0,1,1,0,0,0,1,0,0,0,0,1,0,0,add,ifetch_miss
1322,0x00000398,0x00000394,0xff47ce03,1,1,1,0,0,0,1,0,0,0,0,1,1,1,lbu,useful_other
1323,0x00000398,0x00000394,0xff47ce03,0,1,1,0,0,0,0,0,1,1,0,1,0,0,lbu,ifetch_miss
1324,0x0000039c,0x00000398,0xff57cf83,1,0,0,0,0,0,0,0,0,0,0,1,1,1,lbu,pipeline_backpressure
1325,0x0000039c,0x00000398,0xff57cf83,1,1,1,0,0,0,0,0,0,0,1,1,0,1,lbu,useful_other
1326,0x000003a0,0x0000039c,0xff67c403,1,1,1,0,0,0,0,0,1,1,0,1,1,1,lbu,useful_other
1327,0x000003a0,0x0000039c,0xff67c403,0,0,0,0,0,0,0,0,1,0,0,1,0,0,lbu,mem_stall
1328,0x000003a0,0x0000039c,0xff67c403,0,1,1,0,0,0,0,0,1,1,1,1,0,0,lbu,ifetch_miss
1329,0x000003a4,0x000003a0,0xff77c683,1,0,0,0,0,0,0,0,0,0,0,1,0,1,lbu,pipeline_backpressure
1330,0x000003a4,0x000003a0,0xff77c683,1,1,1,0,0,0,0,0,0,0,1,1,0,1,lbu,useful_other
1331,0x000003a8,0x000003a4,0x006e4533,1,1,1,0,0,0,0,0,1,1,0,1,0,1,xor,useful_other
1332,0x000003ac,0x000003a8,0x01efc633,1,0,0,0,0,0,0,0,0,0,0,1,1,1,xor,pipeline_backpressure
1333,0x000003ac,0x000003a8,0x01efc633,1,1,1,0,0,0,0,0,0,0,1,1,0,1,xor,useful_other
1334,0x000003b0,0x000003ac,0x01d44433,1,1,1,0,0,0,0,0,0,0,0,1,1,1,xor,useful_other
1335,0x000003b0,0x000003ac,0x01d44433,0,1,1,0,0,0,0,0,0,0,0,1,0,0,xor,ifetch_miss
1336,0x000003b4,0x000003b0,0x0076c6b3,1,1,1,0,0,0,0,0,0,0,0,1,1,1,xor,useful_other
1337,0x000003b4,0x000003b0,0x0076c6b3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,xor,ifetch_miss
1338,0x000003b8,0x000003b4,0x00a78223,1,1,1,0,0,0,0,0,0,0,0,1,1,1,sb,useful_other
1339,0x000003b8,0x000003b4,0x00a78223,0,1,1,0,0,0,0,0,1,1,0,1,0,0,sb,ifetch_miss
1340,0x000003bc,0x000003b8,0x00c782a3,1,1,1,0,0,0,0,0,0,0,1,1,1,1,sb,useful_other
1341,0x000003bc,0x000003b8,0x00c782a3,0,1,1,0,0,0,0,0,1,1,0,1,0,0,sb,ifetch_miss
1342,0x000003c0,0x000003bc,0x00878323,1,1,1,0,0,0,0,0,0,0,1,1,1,1,sb,useful_other
1343,0x000003c0,0x000003bc,0x00878323,0,1,1,0,0,0,0,0,1,1,0,1,0,0,sb,ifetch_miss
1344,0x000003c4,0x000003c0,0x00d783a3,1,1,1,0,0,0,0,0,0,0,1,1,1,1,sb,useful_other
1345,0x000003c4,0x000003c0,0x00d783a3,0,1,1,0,0,0,0,0,1,1,0,1,0,0,sb,ifetch_miss
1346,0x000003c8,0x000003c4,0xf91765e3,1,1,1,0,0,0,0,0,0,0,1,1,1,1,bltu,useful_other
1347,0x000003c8,0x000003c4,0xf91765e3,0,1,1,0,0,0,1,1,0,0,0,1,0,0,bltu,branch_penalty
1348,0x0000034e,0x000003c4,0xf91765e3,0,1,1,0,0,0,1,0,0,0,0,1,1,0,bltu,ifetch_miss
1349,0x0000034e,0x000003c4,0xf91765e3,0,1,1,0,0,0,1,0,0,0,0,1,1,0,bltu,ifetch_miss
1350,0x0000034e,0x000003c4,0xf91765e3,0,1,1,0,0,0,1,0,0,0,0,1,1,0,bltu,ifetch_miss
1351,0x0000034e,0x000003c4,0xf91765e3,0,1,1,0,0,0,1,0,0,0,0,1,0,0,bltu,ifetch_miss
1352,0x0000034e,0x000003c4,0xf91765e3,0,1,1,0,0,0,1,0,0,0,0,1,1,0,bltu,ifetch_miss
1353,0x0000034e,0x000003c4,0xf91765e3,0,1,1,0,0,0,1,0,0,0,0,1,0,0,bltu,ifetch_miss
1354,0x00000352,0x0000034e,0x00e587b3,1,1,1,0,0,0,1,0,0,0,0,1,1,1,add,useful_other
1355,0x00000352,0x0000034e,0x00e587b3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,add,ifetch_miss
1356,0x00000356,0x00000352,0x0007c303,1,1,1,0,0,0,0,0,0,0,0,1,1,1,lbu,useful_other
1357,0x00000356,0x00000352,0x0007c303,0,1,1,0,0,0,0,0,1,1,0,1,0,0,lbu,ifetch_miss
1358,0x0000035a,0x00000356,0x0017cf03,1,0,0,0,0,0,0,0,0,0,0,1,1,1,lbu,pipeline_backpressure
1359,0x0000035a,0x00000356,0x0017cf03,1,1,1,0,0,0,0,0,0,0,1,1,0,1,lbu,useful_other
1360,0x0000035e,0x0000035a,0x0027ce83,1,1,1,0,0,0,0,0,1,1,0,1,1,1,lbu,useful_other
1361,0x0000035e,0x0000035a,0x0027ce83,0,0,0,0,0,0,0,0,1,0,0,1,0,0,lbu,mem_stall
1362,0x0000035e,0x0000035a,0x0027ce83,0,1,1,0,0,0,0,0,1,1,1,1,0,0,lbu,ifetch_miss
1363,0x00000362,0x0000035e,0x0037c383,1,0,0,0,0,0,0,0,0,0,0,1,0,1,lbu,pipeline_backpressure
1364,0x00000362,0x0000035e,0x0037c383,1,1,1,0,0,0,0,0,0,0,1,1,0,1,lbu,useful_other
1365,0x00000364,0x00000362,0x00470713,1,1,1,0,0,0,0,0,1,1,0,1,0,1,addi,useful_other
1366,0x00000368,0x00000364,0x00c77693,1,0,0,0,0,0,0,0,0,0,0,1,0,1,andi,pipeline_backpressure
1367,0x00000368,0x00000364,0x00c77693,1,1,1,0,0,0,0,0,0,0,1,1,0,1,andi,useful_other
1368,0x0000036a,0x00000368,0x02069663,1,1,1,0,0,0,0,0,0,0,0,1,0,1,bne,useful_other
1369,0x0000036e,0x0000036a,0x01e28633,0,1,1,0,0,0,1,1,0,0,0,1,0,1,add,branch_penalty
1370,0x00000394,0x0000036a,0x01e28633,0,1,1,0,0,0,1,0,0,0,0,1,1,0,add,ifetch_miss
1371,0x00000394,0x0000036a,0x01e28633,0,1,1,0,0,0,1,0,0,0,0,1,1,0,add,ifetch_miss
1372,0x00000394,0x0000036a,0x01e28633,0,1,1,0,0,0,1,0,0,0,0,1,0,0,add,ifetch_miss
1373,0x00000398,0x00000394,0xff47ce03,1,1,1,0,0,0,1,0,0,0,0,1,1,1,lbu,useful_other
1374,0x00000398,0x00000394,0xff47ce03,0,1,1,0,0,0,0,0,1,1,0,1,0,0,lbu,ifetch_miss
1375,0x0000039c,0x00000398,0xff57cf83,1,0,0,0,0,0,0,0,0,0,0,1,1,1,lbu,pipeline_backpressure
1376,0x0000039c,0x00000398,0xff57cf83,1,1,1,0,0,0,0,0,0,0,1,1,0,1,lbu,useful_other
1377,0x000003a0,0x0000039c,0xff67c403,1,1,1,0,0,0,0,0,1,1,0,1,1,1,lbu,useful_other
1378,0x000003a0,0x0000039c,0xff67c403,0,0,0,0,0,0,0,0,1,0,0,1,0,0,lbu,mem_stall
1379,0x000003a0,0x0000039c,0xff67c403,0,1,1,0,0,0,0,0,1,1,1,1,0,0,lbu,ifetch_miss
1380,0x000003a4,0x000003a0,0xff77c683,1,0,0,0,0,0,0,0,0,0,0,1,0,1,lbu,pipeline_backpressure
1381,0x000003a4,0x000003a0,0xff77c683,1,1,1,0,0,0,0,0,0,0,1,1,0,1,lbu,useful_other
1382,0x000003a8,0x000003a4,0x006e4533,1,1,1,0,0,0,0,0,1,1,0,1,0,1,xor,useful_other
1383,0x000003ac,0x000003a8,0x01efc633,1,0,0,0,0,0,0,0,0,0,0,1,1,1,xor,pipeline_backpressure
1384,0x000003ac,0x000003a8,0x01efc633,1,1,1,0,0,0,0,0,0,0,1,1,0,1,xor,useful_other
1385,0x000003b0,0x000003ac,0x01d44433,1,1,1,0,0,0,0,0,0,0,0,1,1,1,xor,useful_other
1386,0x000003b0,0x000003ac,0x01d44433,0,1,1,0,0,0,0,0,0,0,0,1,0,0,xor,ifetch_miss
1387,0x000003b4,0x000003b0,0x0076c6b3,1,1,1,0,0,0,0,0,0,0,0,1,1,1,xor,useful_other
1388,0x000003b4,0x000003b0,0x0076c6b3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,xor,ifetch_miss
1389,0x000003b8,0x000003b4,0x00a78223,1,1,1,0,0,0,0,0,0,0,0,1,1,1,sb,useful_other
1390,0x000003b8,0x000003b4,0x00a78223,0,1,1,0,0,0,0,0,1,1,0,1,0,0,sb,ifetch_miss
1391,0x000003bc,0x000003b8,0x00c782a3,1,1,1,0,0,0,0,0,0,0,1,1,1,1,sb,useful_other
1392,0x000003bc,0x000003b8,0x00c782a3,0,1,1,0,0,0,0,0,1,1,0,1,0,0,sb,ifetch_miss
1393,0x000003c0,0x000003bc,0x00878323,1,1,1,0,0,0,0,0,0,0,1,1,1,1,sb,useful_other
1394,0x000003c0,0x000003bc,0x00878323,0,1,1,0,0,0,0,0,1,1,0,1,0,0,sb,ifetch_miss
1395,0x000003c4,0x000003c0,0x00d783a3,1,1,1,0,0,0,0,0,0,0,1,1,1,1,sb,useful_other
1396,0x000003c4,0x000003c0,0x00d783a3,0,1,1,0,0,0,0,0,1,1,0,1,0,0,sb,ifetch_miss
1397,0x000003c8,0x000003c4,0xf91765e3,1,1,1,0,0,0,0,0,0,0,1,1,1,1,bltu,useful_other
1398,0x000003c8,0x000003c4,0xf91765e3,0,1,1,0,0,0,1,1,0,0,0,1,0,0,bltu,branch_penalty
1399,0x0000034e,0x000003c4,0xf91765e3,0,1,1,0,0,0,1,0,0,0,0,1,1,0,bltu,ifetch_miss
1400,0x0000034e,0x000003c4,0xf91765e3,0,1,1,0,0,0,1,0,0,0,0,1,1,0,bltu,ifetch_miss
1401,0x0000034e,0x000003c4,0xf91765e3,0,1,1,0,0,0,1,0,0,0,0,1,1,0,bltu,ifetch_miss
1402,0x0000034e,0x000003c4,0xf91765e3,0,1,1,0,0,0,1,0,0,0,0,1,0,0,bltu,ifetch_miss
1403,0x0000034e,0x000003c4,0xf91765e3,0,1,1,0,0,0,1,0,0,0,0,1,1,0,bltu,ifetch_miss
1404,0x0000034e,0x000003c4,0xf91765e3,0,1,1,0,0,0,1,0,0,0,0,1,0,0,bltu,ifetch_miss
1405,0x00000352,0x0000034e,0x00e587b3,1,1,1,0,0,0,1,0,0,0,0,1,1,1,add,useful_other
1406,0x00000352,0x0000034e,0x00e587b3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,add,ifetch_miss
1407,0x00000356,0x00000352,0x0007c303,1,1,1,0,0,0,0,0,0,0,0,1,1,1,lbu,useful_other
1408,0x00000356,0x00000352,0x0007c303,0,1,1,0,0,0,0,0,1,1,0,1,0,0,lbu,ifetch_miss
1409,0x0000035a,0x00000356,0x0017cf03,1,0,0,0,0,0,0,0,0,0,0,1,1,1,lbu,pipeline_backpressure
1410,0x0000035a,0x00000356,0x0017cf03,1,1,1,0,0,0,0,0,0,0,1,1,0,1,lbu,useful_other
1411,0x0000035e,0x0000035a,0x0027ce83,1,1,1,0,0,0,0,0,1,1,0,1,1,1,lbu,useful_other
1412,0x0000035e,0x0000035a,0x0027ce83,0,0,0,0,0,0,0,0,1,0,0,1,0,0,lbu,mem_stall
1413,0x0000035e,0x0000035a,0x0027ce83,0,1,1,0,0,0,0,0,1,1,1,1,0,0,lbu,ifetch_miss
1414,0x00000362,0x0000035e,0x0037c383,1,0,0,0,0,0,0,0,0,0,0,1,0,1,lbu,pipeline_backpressure
1415,0x00000362,0x0000035e,0x0037c383,1,1,1,0,0,0,0,0,0,0,1,1,0,1,lbu,useful_other
1416,0x00000364,0x00000362,0x00470713,1,1,1,0,0,0,0,0,1,1,0,1,0,1,addi,useful_other
1417,0x00000368,0x00000364,0x00c77693,1,0,0,0,0,0,0,0,0,0,0,1,0,1,andi,pipeline_backpressure
1418,0x00000368,0x00000364,0x00c77693,1,1,1,0,0,0,0,0,0,0,1,1,0,1,andi,useful_other
1419,0x0000036a,0x00000368,0x02069663,1,1,1,0,0,0,0,0,0,0,0,1,0,1,bne,useful_other
1420,0x0000036e,0x0000036a,0x01e28633,1,1,1,0,0,0,0,0,0,0,0,1,1,1,add,useful_other
1421,0x0000036e,0x0000036a,0x01e28633,0,1,1,0,0,0,0,0,0,0,0,1,0,0,add,ifetch_miss
1422,0x00000372,0x0000036e,0x01d28533,1,1,1,0,0,0,0,0,0,0,0,1,1,1,add,useful_other
1423,0x00000372,0x0000036e,0x01d28533,0,1,1,0,0,0,0,0,0,0,0,1,0,0,add,ifetch_miss
1424,0x00000374,0x00000372,0x005383b3,1,1,1,0,0,0,0,0,0,0,0,1,0,1,add,useful_other
1425,0x00000376,0x00000374,0x00530333,1,1,1,0,0,0,0,0,0,0,0,1,0,1,add,useful_other
1426,0x0000037a,0x00000376,0x00475693,1,1,1,0,0,0,0,0,0,0,0,1,1,1,srli,useful_other
1427,0x0000037a,0x00000376,0x00475693,0,1,1,0,0,0,0,0,0,0,0,1,0,0,srli,ifetch_miss
1428,0x0000037c,0x0000037a,0x010686b3,1,1,1,0,0,0,0,0,0,0,0,1,0,1,add,useful_other
1429,0x00000380,0x0000037c,0xfff6ce03,1,1,1,0,0,0,0,0,0,0,0,1,0,1,lbu,useful_other
1430,0x00000384,0x00000380,0x00064683,1,1,1,0,0,0,0,0,1,1,0,1,1,1,lbu,useful_other
1431,0x00000384,0x00000380,0x00064683,0,0,0,0,0,0,0,0,1,0,0,1,0,0,lbu,mem_stall
1432,0x00000384,0x00000380,0x00064683,0,1,1,0,0,0,0,0,1,1,1,1,0,0,lbu,ifetch_miss
1433,0x00000388,0x00000384,0x00054f03,1,0,0,0,0,0,0,0,0,0,0,1,0,1,lbu,pipeline_backpressure
1434,0x00000388,0x00000384,0x00054f03,1,1,1,0,0,0,0,0,0,0,1,1,0,1,lbu,useful_other
1435,0x0000038c,0x00000388,0x0003ce83,1,1,1,0,0,0,0,0,1,1,0,1,0,1,lbu,useful_other
1436,0x00000390,0x0000038c,0x00034383,1,0,0,0,0,0,0,0,1,0,0,1,1,1,lbu,mem_stall
1437,0x00000390,0x0000038c,0x00034383,1,1,1,0,0,0,0,0,1,1,1,1,0,1,lbu,useful_other
1438,0x00000394,0x00000390,0x00de4333,1,0,0,0,0,0,0,0,1,0,0,1,1,1,xor,mem_stall
1439,0x00000394,0x00000390,0x00de4333,1,1,1,0,0,0,0,0,1,1,1,1,0,1,xor,useful_other
1440,0x00000398,0x00000394,0xff47ce03,1,0,0,0,0,0,0,0,0,0,0,1,1,1,lbu,pipeline_backpressure
1441,0x00000398,0x00000394,0xff47ce03,1,1,1,0,0,0,0,0,0,0,1,1,0,1,lbu,useful_other
1442,0x0000039c,0x00000398,0xff57cf83,1,1,1,0,0,0,0,0,1,1,0,1,1,1,lbu,useful_other
1443,0x0000039c,0x00000398,0xff57cf83,0,0,0,0,0,0,0,0,1,0,0,1,0,0,lbu,mem_stall
1444,0x0000039c,0x00000398,0xff57cf83,0,1,1,0,0,0,0,0,1,1,1,1,0,0,lbu,ifetch_miss
1445,0x000003a0,0x0000039c,0xff67c403,1,0,0,0,0,0,0,0,0,0,0,1,0,1,lbu,pipeline_backpressure
1446,0x000003a0,0x0000039c,0xff67c403,1,1,1,0,0,0,0,0,0,0,1,1,0,1,lbu,useful_other
1447,0x000003a4,0x000003a0,0xff77c683,1,1,1,0,0,0,0,0,1,1,0,1,0,1,lbu,useful_other
1448,0x000003a8,0x000003a4,0x006e4533,1,0,0,0,0,0,0,0,1,0,0,1,1,1,xor,mem_stall
1449,0x000003a8,0x000003a4,0x006e4533,1,1,1,0,0,0,0,0,1,1,1,1,0,1,xor,useful_other
1450,0x000003ac,0x000003a8,0x01efc633,1,0,0,0,0,0,0,0,0,0,0,1,1,1,xor,pipeline_backpressure
1451,0x000003ac,0x000003a8,0x01efc633,1,1,1,0,0,0,0,0,0,0,1,1,0,1,xor,useful_other
1452,0x000003b0,0x000003ac,0x01d44433,1,1,1,0,0,0,0,0,0,0,0,1,1,1,xor,useful_other
1453,0x000003b0,0x000003ac,0x01d44433,0,1,1,0,0,0,0,0,0,0,0,1,0,0,xor,ifetch_miss
1454,0x000003b4,0x000003b0,0x0076c6b3,1,1,1,0,0,0,0,0,0,0,0,1,1,1,xor,useful_other
1455,0x000003b4,0x000003b0,0x0076c6b3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,xor,ifetch_miss
1456,0x000003b8,0x000003b4,0x00a78223,1,1,1,0,0,0,0,0,0,0,0,1,1,1,sb,useful_other
1457,0x000003b8,0x000003b4,0x00a78223,0,1,1,0,0,0,0,0,1,1,0,1,0,0,sb,ifetch_miss
1458,0x000003bc,0x000003b8,0x00c782a3,1,1,1,0,0,0,0,0,0,0,1,1,1,1,sb,useful_other
1459,0x000003bc,0x000003b8,0x00c782a3,0,1,1,0,0,0,0,0,1,1,0,1,0,0,sb,ifetch_miss
1460,0x000003c0,0x000003bc,0x00878323,1,1,1,0,0,0,0,0,0,0,1,1,1,1,sb,useful_other
1461,0x000003c0,0x000003bc,0x00878323,0,1,1,0,0,0,0,0,1,1,0,1,0,0,sb,ifetch_miss
1462,0x000003c4,0x000003c0,0x00d783a3,1,1,1,0,0,0,0,0,0,0,1,1,1,1,sb,useful_other
1463,0x000003c4,0x000003c0,0x00d783a3,0,1,1,0,0,0,0,0,1,1,0,1,0,0,sb,ifetch_miss
1464,0x000003c8,0x000003c4,0xf91765e3,1,1,1,0,0,0,0,0,0,0,1,1,1,1,bltu,useful_other
1465,0x000003c8,0x000003c4,0xf91765e3,0,1,1,0,0,0,1,1,0,0,0,1,0,0,bltu,branch_penalty
1466,0x0000034e,0x000003c4,0xf91765e3,0,1,1,0,0,0,1,0,0,0,0,1,1,0,bltu,ifetch_miss
1467,0x0000034e,0x000003c4,0xf91765e3,0,1,1,0,0,0,1,0,0,0,0,1,1,0,bltu,ifetch_miss
1468,0x0000034e,0x000003c4,0xf91765e3,0,1,1,0,0,0,1,0,0,0,0,1,1,0,bltu,ifetch_miss
1469,0x0000034e,0x000003c4,0xf91765e3,0,1,1,0,0,0,1,0,0,0,0,1,0,0,bltu,ifetch_miss
1470,0x0000034e,0x000003c4,0xf91765e3,0,1,1,0,0,0,1,0,0,0,0,1,1,0,bltu,ifetch_miss
1471,0x0000034e,0x000003c4,0xf91765e3,0,1,1,0,0,0,1,0,0,0,0,1,0,0,bltu,ifetch_miss
1472,0x00000352,0x0000034e,0x00e587b3,1,1,1,0,0,0,1,0,0,0,0,1,1,1,add,useful_other
1473,0x00000352,0x0000034e,0x00e587b3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,add,ifetch_miss
1474,0x00000356,0x00000352,0x0007c303,1,1,1,0,0,0,0,0,0,0,0,1,1,1,lbu,useful_other
1475,0x00000356,0x00000352,0x0007c303,0,1,1,0,0,0,0,0,1,1,0,1,0,0,lbu,ifetch_miss
1476,0x0000035a,0x00000356,0x0017cf03,1,0,0,0,0,0,0,0,0,0,0,1,1,1,lbu,pipeline_backpressure
1477,0x0000035a,0x00000356,0x0017cf03,1,1,1,0,0,0,0,0,0,0,1,1,0,1,lbu,useful_other
1478,0x0000035e,0x0000035a,0x0027ce83,1,1,1,0,0,0,0,0,1,1,0,1,1,1,lbu,useful_other
1479,0x0000035e,0x0000035a,0x0027ce83,0,0,0,0,0,0,0,0,1,0,0,1,0,0,lbu,mem_stall
1480,0x0000035e,0x0000035a,0x0027ce83,0,1,1,0,0,0,0,0,1,1,1,1,0,0,lbu,ifetch_miss
1481,0x00000362,0x0000035e,0x0037c383,1,0,0,0,0,0,0,0,0,0,0,1,0,1,lbu,pipeline_backpressure
1482,0x00000362,0x0000035e,0x0037c383,1,1,1,0,0,0,0,0,0,0,1,1,0,1,lbu,useful_other
1483,0x00000364,0x00000362,0x00470713,1,1,1,0,0,0,0,0,1,1,0,1,0,1,addi,useful_other
1484,0x00000368,0x00000364,0x00c77693,1,0,0,0,0,0,0,0,0,0,0,1,0,1,andi,pipeline_backpressure
1485,0x00000368,0x00000364,0x00c77693,1,1,1,0,0,0,0,0,0,0,1,1,0,1,andi,useful_other
1486,0x0000036a,0x00000368,0x02069663,1,1,1,0,0,0,0,0,0,0,0,1,0,1,bne,useful_other
1487,0x0000036e,0x0000036a,0x01e28633,0,1,1,0,0,0,1,1,0,0,0,1,0,1,add,branch_penalty
1488,0x00000394,0x0000036a,0x01e28633,0,1,1,0,0,0,1,0,0,0,0,1,1,0,add,ifetch_miss
1489,0x00000394,0x0000036a,0x01e28633,0,1,1,0,0,0,1,0,0,0,0,1,1,0,add,ifetch_miss
1490,0x00000394,0x0000036a,0x01e28633,0,1,1,0,0,0,1,0,0,0,0,1,0,0,add,ifetch_miss
1491,0x00000398,0x00000394,0xff47ce03,1,1,1,0,0,0,1,0,0,0,0,1,1,1,lbu,useful_other
1492,0x00000398,0x00000394,0xff47ce03,0,1,1,0,0,0,0,0,1,1,0,1,0,0,lbu,ifetch_miss
1493,0x0000039c,0x00000398,0xff57cf83,1,0,0,0,0,0,0,0,0,0,0,1,1,1,lbu,pipeline_backpressure
1494,0x0000039c,0x00000398,0xff57cf83,1,1,1,0,0,0,0,0,0,0,1,1,0,1,lbu,useful_other
1495,0x000003a0,0x0000039c,0xff67c403,1,1,1,0,0,0,0,0,1,1,0,1,1,1,lbu,useful_other
1496,0x000003a0,0x0000039c,0xff67c403,0,0,0,0,0,0,0,0,1,0,0,1,0,0,lbu,mem_stall
1497,0x000003a0,0x0000039c,0xff67c403,0,1,1,0,0,0,0,0,1,1,1,1,0,0,lbu,ifetch_miss
1498,0x000003a4,0x000003a0,0xff77c683,1,0,0,0,0,0,0,0,0,0,0,1,0,1,lbu,pipeline_backpressure
1499,0x000003a4,0x000003a0,0xff77c683,1,1,1,0,0,0,0,0,0,0,1,1,0,1,lbu,useful_other
1500,0x000003a8,0x000003a4,0x006e4533,1,1,1,0,0,0,0,0,1,1,0,1,0,1,xor,useful_other
1501,0x000003ac,0x000003a8,0x01efc633,1,0,0,0,0,0,0,0,0,0,0,1,1,1,xor,pipeline_backpressure
1502,0x000003ac,0x000003a8,0x01efc633,1,1,1,0,0,0,0,0,0,0,1,1,0,1,xor,useful_other
1503,0x000003b0,0x000003ac,0x01d44433,1,1,1,0,0,0,0,0,0,0,0,1,1,1,xor,useful_other
1504,0x000003b0,0x000003ac,0x01d44433,0,1,1,0,0,0,0,0,0,0,0,1,0,0,xor,ifetch_miss
1505,0x000003b4,0x000003b0,0x0076c6b3,1,1,1,0,0,0,0,0,0,0,0,1,1,1,xor,useful_other
1506,0x000003b4,0x000003b0,0x0076c6b3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,xor,ifetch_miss
1507,0x000003b8,0x000003b4,0x00a78223,1,1,1,0,0,0,0,0,0,0,0,1,1,1,sb,useful_other
1508,0x000003b8,0x000003b4,0x00a78223,0,1,1,0,0,0,0,0,1,1,0,1,0,0,sb,ifetch_miss
1509,0x000003bc,0x000003b8,0x00c782a3,1,1,1,0,0,0,0,0,0,0,1,1,1,1,sb,useful_other
1510,0x000003bc,0x000003b8,0x00c782a3,0,1,1,0,0,0,0,0,1,1,0,1,0,0,sb,ifetch_miss
1511,0x000003c0,0x000003bc,0x00878323,1,1,1,0,0,0,0,0,0,0,1,1,1,1,sb,useful_other
1512,0x000003c0,0x000003bc,0x00878323,0,1,1,0,0,0,0,0,1,1,0,1,0,0,sb,ifetch_miss
1513,0x000003c4,0x000003c0,0x00d783a3,1,1,1,0,0,0,0,0,0,0,1,1,1,1,sb,useful_other
1514,0x000003c4,0x000003c0,0x00d783a3,0,1,1,0,0,0,0,0,1,1,0,1,0,0,sb,ifetch_miss
1515,0x000003c8,0x000003c4,0xf91765e3,1,1,1,0,0,0,0,0,0,0,1,1,1,1,bltu,useful_other
1516,0x000003c8,0x000003c4,0xf91765e3,0,1,1,0,0,0,1,1,0,0,0,1,0,0,bltu,branch_penalty
1517,0x0000034e,0x000003c4,0xf91765e3,0,1,1,0,0,0,1,0,0,0,0,1,1,0,bltu,ifetch_miss
1518,0x0000034e,0x000003c4,0xf91765e3,0,1,1,0,0,0,1,0,0,0,0,1,1,0,bltu,ifetch_miss
1519,0x0000034e,0x000003c4,0xf91765e3,0,1,1,0,0,0,1,0,0,0,0,1,1,0,bltu,ifetch_miss
1520,0x0000034e,0x000003c4,0xf91765e3,0,1,1,0,0,0,1,0,0,0,0,1,0,0,bltu,ifetch_miss
1521,0x0000034e,0x000003c4,0xf91765e3,0,1,1,0,0,0,1,0,0,0,0,1,1,0,bltu,ifetch_miss
1522,0x0000034e,0x000003c4,0xf91765e3,0,1,1,0,0,0,1,0,0,0,0,1,0,0,bltu,ifetch_miss
1523,0x00000352,0x0000034e,0x00e587b3,1,1,1,0,0,0,1,0,0,0,0,1,1,1,add,useful_other
1524,0x00000352,0x0000034e,0x00e587b3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,add,ifetch_miss
1525,0x00000356,0x00000352,0x0007c303,1,1,1,0,0,0,0,0,0,0,0,1,1,1,lbu,useful_other
1526,0x00000356,0x00000352,0x0007c303,0,1,1,0,0,0,0,0,1,1,0,1,0,0,lbu,ifetch_miss
1527,0x0000035a,0x00000356,0x0017cf03,1,0,0,0,0,0,0,0,0,0,0,1,1,1,lbu,pipeline_backpressure
1528,0x0000035a,0x00000356,0x0017cf03,1,1,1,0,0,0,0,0,0,0,1,1,0,1,lbu,useful_other
1529,0x0000035e,0x0000035a,0x0027ce83,1,1,1,0,0,0,0,0,1,1,0,1,1,1,lbu,useful_other
1530,0x0000035e,0x0000035a,0x0027ce83,0,0,0,0,0,0,0,0,1,0,0,1,0,0,lbu,mem_stall
1531,0x0000035e,0x0000035a,0x0027ce83,0,1,1,0,0,0,0,0,1,1,1,1,0,0,lbu,ifetch_miss
1532,0x00000362,0x0000035e,0x0037c383,1,0,0,0,0,0,0,0,0,0,0,1,0,1,lbu,pipeline_backpressure
1533,0x00000362,0x0000035e,0x0037c383,1,1,1,0,0,0,0,0,0,0,1,1,0,1,lbu,useful_other
1534,0x00000364,0x00000362,0x00470713,1,1,1,0,0,0,0,0,1,1,0,1,0,1,addi,useful_other
1535,0x00000368,0x00000364,0x00c77693,1,0,0,0,0,0,0,0,0,0,0,1,0,1,andi,pipeline_backpressure
1536,0x00000368,0x00000364,0x00c77693,1,1,1,0,0,0,0,0,0,0,1,1,0,1,andi,useful_other
1537,0x0000036a,0x00000368,0x02069663,1,1,1,0,0,0,0,0,0,0,0,1,0,1,bne,useful_other
1538,0x0000036e,0x0000036a,0x01e28633,0,1,1,0,0,0,1,1,0,0,0,1,0,1,add,branch_penalty
1539,0x00000394,0x0000036a,0x01e28633,0,1,1,0,0,0,1,0,0,0,0,1,1,0,add,ifetch_miss
1540,0x00000394,0x0000036a,0x01e28633,0,1,1,0,0,0,1,0,0,0,0,1,1,0,add,ifetch_miss
1541,0x00000394,0x0000036a,0x01e28633,0,1,1,0,0,0,1,0,0,0,0,1,0,0,add,ifetch_miss
1542,0x00000398,0x00000394,0xff47ce03,1,1,1,0,0,0,1,0,0,0,0,1,1,1,lbu,useful_other
